Tempo_s,Corrente_A
10.567442655563354,7.7e-05
10.662698745727539,7.7e-05
10.730264902114868,7.7e-05
10.798211812973022,7.7e-05
10.88872218132019,7.7e-05
10.962727308273315,7.7e-05
11.0702805519104,7.7e-05
11.144289016723633,7.7e-05
11.211098194122314,7.7e-05
11.30451512336731,7.7e-05
11.362521171569824,7.7e-05
11.461237668991089,7.7e-05
11.520589351654053,7.7e-05
11.627321481704712,7.7e-05
11.702863454818726,7.7e-05
11.769321203231812,7.7e-05
11.845296382904053,7.7e-05
11.93631100654602,7.7e-05
12.028353691101074,7.7e-05
12.11050295829773,7.7e-05
12.160511016845703,7.7e-05
12.244225025177002,7.7e-05
12.33876371383667,7.7e-05
12.400616645812988,7.7e-05
12.495884656906128,7.7e-05
12.593762874603271,7.7e-05
12.644143104553223,7.7e-05
12.752549648284912,7.7e-05
12.827818393707275,7.7e-05
12.894139051437378,7.7e-05
12.96931529045105,7.7e-05
13.068748235702515,7.7e-05
13.118727445602417,7.7e-05
13.210760831832886,7.7e-05
13.30122995376587,7.7e-05
13.377577304840088,7.7e-05
13.443578958511353,7.7e-05
13.536272764205933,7.7e-05
13.618594884872437,7.7e-05
13.686021089553833,7.7e-05
13.777991771697998,7.7e-05
13.84360408782959,7.7e-05
13.94326901435852,7.7e-05
14.009974479675293,7.7e-05
14.086185693740845,7.7e-05
14.177896738052368,7.7e-05
14.24523639678955,7.7e-05
14.337254762649536,7.7e-05
14.426971197128296,7.7e-05
14.49642825126648,7.7e-05
14.594114303588867,7.7e-05
14.64317011833191,7.7e-05
14.751041650772095,7.7e-05
14.800884008407593,7.7e-05
14.892898321151733,7.7e-05
14.959428548812866,7.7e-05
15.076168775558472,7.7e-05
15.135374307632446,7.7e-05
15.197756052017212,7.7e-05
15.29900074005127,7.7e-05
15.360544681549072,7.7e-05
15.459285259246826,7.7e-05
15.51783275604248,7.7e-05
15.616565465927124,7.7e-05
15.706366300582886,7.7e-05
15.76857852935791,7.7e-05
15.860592365264893,7.7e-05
15.925644874572754,7.7e-05
16.017953872680664,7.7e-05
16.081966400146484,7.7e-05
16.17454433441162,7.7e-05
16.241329193115234,7.7e-05
16.33632731437683,7.7e-05
16.402796030044556,7.7e-05
16.489068508148193,7.7e-05
16.59427785873413,7.7e-05
16.659721851348877,7.7e-05
16.725276470184326,7.7e-05
16.81626272201538,7.7e-05
16.882982969284058,7.7e-05
16.974143266677856,7.7e-05
17.064754724502563,7.7e-05
17.130631923675537,7.7e-05
17.22161293029785,7.7e-05
17.28919768333435,7.7e-05
17.391582489013672,7.7e-05
17.44291114807129,7.7e-05
17.539938926696777,7.7e-05
17.606096267700195,7.7e-05
17.690139293670654,7.7e-05
17.765405416488647,7.7e-05
17.84818434715271,7.7e-05
17.944899797439575,7.7e-05
18.004419326782227,7.7e-05
18.102418899536133,7.7e-05
18.178722143173218,7.7e-05
18.247836589813232,7.7e-05
18.338871002197266,7.7e-05
18.405755519866943,7.7e-05
18.49034357070923,7.6e-05
18.589912176132202,7.6e-05
18.656633138656616,7.6e-05
18.74107837677002,7.7e-05
18.804840803146362,7.7e-05
18.90489649772644,7.6e-05
18.98022961616516,7.7e-05
19.072533130645752,7.7e-05
19.129218101501465,7.7e-05
19.220640420913696,7.7e-05
19.288841485977173,7.7e-05
19.380423545837402,7.7e-05
19.455195426940918,7.7e-05
19.5307879447937,7.7e-05
19.614004373550415,7.7e-05
19.678797006607056,7.7e-05
19.788817882537842,7.7e-05
19.85390281677246,7.7e-05
19.94563865661621,7.7e-05
20.004941940307617,7.7e-05
20.09594440460205,7.7e-05
20.16385531425476,7.7e-05
20.2700514793396,7.7e-05
20.34614658355713,7.6e-05
20.41395664215088,7.6e-05
20.488292932510376,7.7e-05
20.56334900856018,7.7e-05
20.64647078514099,7.7e-05
20.738086462020874,7.7e-05
20.804065227508545,7.7e-05
20.889000177383423,7.6e-05
20.970309734344482,7.7e-05
21.062687397003174,7.7e-05
21.121134757995605,7.6e-05
21.22089123725891,7.7e-05
21.295290231704712,7.6e-05
21.371129989624023,7.6e-05
21.470340728759766,7.7e-05
21.528799295425415,7.7e-05
21.62945556640625,7.7e-05
21.694875955581665,7.7e-05
21.785872220993042,7.7e-05
21.8525812625885,7.6e-05
21.94558095932007,7.6e-05
22.011451482772827,7.6e-05
22.079068660736084,7.6e-05
22.162596464157104,7.7e-05
22.252429962158203,7.6e-05
22.345555305480957,7.6e-05
22.41213321685791,7.7e-05
22.50204586982727,7.6e-05
22.56982970237732,7.6e-05
22.65783452987671,7.7e-05
22.7271671295166,7.6e-05
22.80123805999756,7.7e-05
22.900295972824097,7.7e-05
22.969428300857544,7.6e-05
23.06069564819336,7.7e-05
23.144026279449463,7.7e-05
23.211196899414062,7.6e-05
23.302327632904053,7.7e-05
23.368743419647217,7.6e-05
23.476489067077637,7.6e-05
23.534769535064697,7.6e-05
23.602646112442017,7.6e-05
23.70199179649353,7.6e-05
23.761759519577026,7.6e-05
23.847697973251343,7.6e-05
23.9397611618042,7.7e-05
24.007330417633057,7.6e-05
24.091702699661255,7.6e-05
24.1756808757782,7.6e-05
24.241622924804688,7.6e-05
24.341119050979614,7.6e-05
24.408527851104736,7.6e-05
24.48459219932556,7.6e-05
24.567610502243042,7.6e-05
24.66621446609497,7.6e-05
24.726506233215332,7.6e-05
24.80766272544861,7.6e-05
24.901017665863037,7.6e-05
24.958858966827393,7.6e-05
25.043076038360596,7.6e-05
25.151331663131714,7.6e-05
25.22570538520813,7.6e-05
25.291165828704834,7.6e-05
25.384000778198242,7.6e-05
25.456315994262695,7.6e-05
25.532346487045288,7.6e-05
25.605798959732056,7.6e-05
25.689810752868652,7.6e-05
25.793251752853394,7.6e-05
25.851513385772705,7.6e-05
25.95095157623291,7.6e-05
26.010213613510132,7.6e-05
26.100834131240845,7.6e-05
26.16155767440796,7.6e-05
26.252089738845825,7.6e-05
26.350221872329712,7.6e-05
26.407819271087646,7.6e-05
26.50696897506714,7.6e-05
26.564977884292603,7.6e-05
26.640668869018555,7.6e-05
26.724433422088623,7.6e-05
26.815977573394775,7.6e-05
26.88165783882141,7.6e-05
26.982065439224243,7.6e-05
27.048447370529175,7.6e-05
27.131394863128662,7.6e-05
27.226085901260376,7.6e-05
27.286627292633057,7.6e-05
27.380747318267822,7.6e-05
27.445260286331177,7.6e-05
27.537681818008423,7.6e-05
27.60010838508606,7.6e-05
27.70363187789917,7.6e-05
27.769207000732422,7.6e-05
27.86879873275757,7.6e-05
27.926687240600586,7.6e-05
28.0279324054718,7.6e-05
28.084416151046753,7.6e-05
28.182124853134155,7.6e-05
28.249452352523804,7.6e-05
28.33380913734436,7.6e-05
28.399558544158936,7.6e-05
28.498615264892578,7.6e-05
28.58525323867798,7.6e-05
28.648135662078857,7.6e-05
28.746288537979126,7.6e-05
28.80517840385437,7.6e-05
28.89654517173767,7.6e-05
28.996475219726562,7.6e-05
29.064692735671997,7.6e-05
29.147783279418945,7.6e-05
29.205129384994507,7.6e-05
29.280611276626587,7.6e-05
29.365241050720215,7.6e-05
29.46124815940857,7.6e-05
29.53095531463623,7.6e-05
29.62957763671875,7.6e-05
29.698580503463745,7.6e-05
29.78689694404602,7.6e-05
29.863216876983643,7.6e-05
29.92926025390625,7.6e-05
30.000832319259644,7.6e-05
